msdrg_year,msdrg,msdrg_name
2009,197,INTERSTITIAL LUNG DISEASE WITH CC
2009,198,INTERSTITIAL LUNG DISEASE WITHOUT CC/MCC
2009,199,PNEUMOTHORAX WITH MCC
2009,200,PNEUMOTHORAX WITH CC
2009,201,PNEUMOTHORAX WITHOUT CC/MCC
2009,202,BRONCHITIS & ASTHMA WITH CC/MCC
2009,203,BRONCHITIS & ASTHMA WITHOUT CC/MCC
2009,204,RESPIRATORY SIGNS & SYMPTOMS
2009,205,OTHER RESPIRATORY SYSTEM DIAGNOSIS  WITH MCC
2009,206,OTHER RESPIRATORY SYSTEM DIAGNOSIS  WITHOUT MCC
2009,207,RESPIRATORY SYSTEM DIAGNOSIS  WITH VENTILATOR SUPPORT 96+ HOURS
2009,208,RESPIRATORY SYSTEM DIAGNOSIS  WITH VENTILATOR SUPPORT <96 HOURS
2009,981,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITH MCC
2009,982,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITH CC
2009,983,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITHOUT CC/MCC
2009,984,PROSTATIC O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITH MCC
2009,985,PROSTATIC O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITH CC
2009,986,PROSTATIC O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITHOUT CC/MCC
2009,987,NON_EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITH MCC
2009,988,NON_EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITH CC
2009,989,NON_EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITHOUT CC/MCC
2009,3,"ECMO OR TRACH WITH MECH VENT 96+ HRS OR PRINC DIAGNOSIS EXCEPT FACE, MOUTH & NECK WITH MAJOR O.R."
2009,4,"TRACH WITH MECH VENT 96+ HRS OR PRINC DIAGNOSIS EXCEPT FACE, MOUTH & NECK WITHOUT MAJOR O.R."
2009,7,LUNG TRANSPLANT
2009,9,BONE MARROW TRANSPLANT
2009,11,"TRACHEOSTOMY FOR FACE,MOUTH & NECK DIAGNOSIS WITH MCC"
2009,12,"TRACHEOSTOMY FOR FACE,MOUTH & NECK DIAGNOSIS WITH CC"
2009,13,"TRACHEOSTOMY FOR FACE,MOUTH & NECK DIAGNOSIS WITHOUT CC/MCC"
2009,163,MAJOR CHEST PROCEDURES WITH MCC
2009,164,MAJOR CHEST PROCEDURES WITH CC
2009,165,MAJOR CHEST PROCEDURES WITHOUT CC/MCC
2009,166,OTHER RESP SYSTEM O.R. PROCEDURES WITH MCC
2009,167,OTHER RESP SYSTEM O.R. PROCEDURES WITH CC
2009,168,OTHER RESP SYSTEM O.R. PROCEDURES WITHOUT CC/MCC
2009,175,PULMONARY EMBOLISM WITH MCC
2009,176,PULMONARY EMBOLISM WITHOUT MCC
2009,177,RESPIRATORY INFECTIONS & INFLAMMATIONS WITH MCC
2009,178,RESPIRATORY INFECTIONS & INFLAMMATIONS WITH CC
2009,179,RESPIRATORY INFECTIONS & INFLAMMATIONS WITHOUT CC/MCC
2009,180,RESPIRATORY NEOPLASMS WITH MCC
2009,181,RESPIRATORY NEOPLASMS WITH CC
2009,182,RESPIRATORY NEOPLASMS WITHOUT CC/MCC
2009,183,MAJOR CHEST TRAUMA WITH MCC
2009,184,MAJOR CHEST TRAUMA WITH CC
2009,185,MAJOR CHEST TRAUMA WITHOUT CC/MCC
2009,186,PLEURAL EFFUSION WITH MCC
2009,187,PLEURAL EFFUSION WITH CC
2009,188,PLEURAL EFFUSION WITHOUT CC/MCC
2009,189,PULMONARY EDEMA & RESPIRATORY FAILURE
2009,190,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH MCC
2009,191,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH CC
2009,192,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITHOUT CC/MCC
2009,193,SIMPLE PNEUMONIA & PLEURISY WITH MCC
2009,194,SIMPLE PNEUMONIA & PLEURISY WITH CC
2009,195,SIMPLE PNEUMONIA & PLEURISY WITHOUT CC/MCC
2009,196,INTERSTITIAL LUNG DISEASE WITH MCC
2009,197,INTERSTITIAL LUNG DISEASE WITH CC
2009,198,INTERSTITIAL LUNG DISEASE WITHOUT CC/MCC
2009,199,PNEUMOTHORAX WITH MCC
2009,200,PNEUMOTHORAX WITH CC
2009,201,PNEUMOTHORAX WITHOUT CC/MCC
2009,202,BRONCHITIS & ASTHMA WITH CC/MCC
2009,203,BRONCHITIS & ASTHMA WITHOUT CC/MCC
2009,204,RESPIRATORY SIGNS & SYMPTOMS
2009,205,OTHER RESPIRATORY SYSTEM DIAGNOSIS WITH MCC
2009,206,OTHER RESPIRATORY SYSTEM DIAGNOSIS WITHOUT MCC
2009,207,RESPIRATORY SYSTEM DIAGNOSIS WITH VENTILATOR SUPPORT 96+ HOURS
2009,208,RESPIRATORY SYSTEM DIAGNOSIS WITH VENTILATOR SUPPORT <96 HOURS
2009,981,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS WITH MCC
2009,982,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS WITH CC
2009,983,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS WITHOUT CC/MCC
2009,984,PROSTATIC O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS WITH MCC
2009,985,PROSTATIC O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS WITH CC
2009,986,PROSTATIC O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS WITHOUT CC/MCC
2009,987,NON_EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS WITH MCC
2009,988,NON_EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS WITH CC
2009,989,NON_EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS WITHOUT CC/MCC
2009,1,HEART TRANSPLANT OR IMPLANT OF HEART ASSIST SYSTEM WITH MCC
2009,2,HEART TRANSPLANT OR IMPLANT OF HEART ASSIST SYSTEM WITHOUT MCC
2009,3,"ECMO OR TRACH WITH MECH VENT 96+ HRS OR PRINC DIAGNOSIS EXCEPT FACE, MOUTH & NECK WITH MAJOR O.R."
2009,4,"TRACH WITH MECH VENT 96+ HRS OR PRINC DIAGNOSIS EXCEPT FACE, MOUTH & NECK WITHOUT MAJOR O.R."
2009,5,LIVER TRANSPLANT WITH MCC OR INTESTINAL TRANSPLANT
2009,7,LUNG TRANSPLANT
2009,9,BONE MARROW TRANSPLANT
2009,13,"TRACHEOSTOMY FOR FACE,MOUTH & NECK DIAGNOSIS WITHOUT CC/MCC"
2009,215,OTHER HEART ASSIST SYSTEM IMPLANT
2009,216,CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROCEDURE WITH CARD CATH WITH MCC
2009,217,CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROCEDURE WITH CARD CATH WITH CC
2009,218,CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROCEDURE WITH CARD CATH WITHOUT CC/MCC
2009,219,CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROCEDURE WITHOUT CARD CATH WITH MCC
2009,220,CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROCEDURE WITHOUT CARD CATH WITH CC
2009,221,CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROCEDURE WITHOUT CARD CATH WITHOUT CC/MCC
2009,222,CARDIAC DEFIB IMPLANT WITH CARDIAC CATH WITH AMI/HF/SHOCK WITH MCC
2009,223,CARDIAC DEFIB IMPLANT WITH CARDIAC CATH WITH AMI/HF/SHOCK WITHOUT MCC
2009,224,CARDIAC DEFIB IMPLANT WITH CARDIAC CATH WITHOUT AMI/HF/SHOCK WITH MCC
2009,225,CARDIAC DEFIB IMPLANT WITH CARDIAC CATH WITHOUT AMI/HF/SHOCK WITHOUT MCC
2009,226,CARDIAC DEFIBRILLATOR IMPLANT WITHOUT CARDIAC CATH WITH MCC
2009,227,CARDIAC DEFIBRILLATOR IMPLANT WITHOUT CARDIAC CATH WITHOUT MCC
2009,228,OTHER CARDIOTHORACIC PROCEDURES WITH MCC
2009,229,OTHER CARDIOTHORACIC PROCEDURES WITH CC
2009,230,OTHER CARDIOTHORACIC PROCEDURES WITHOUT CC/MCC
2009,231,CORONARY BYPASS WITH PTCA WITH MCC
2009,232,CORONARY BYPASS WITH PTCA WITHOUT MCC
2009,233,CORONARY BYPASS WITH CARDIAC CATH WITH MCC
2009,234,CORONARY BYPASS WITH CARDIAC CATH WITHOUT MCC
2009,235,CORONARY BYPASS WITHOUT CARDIAC CATH WITH MCC
2009,236,CORONARY BYPASS WITHOUT CARDIAC CATH WITHOUT MCC
2009,237,MAJOR CARDIOVASC PROCEDURES WITH MCC OR THORACIC AORTIC ANEURYSM REPAIR
2009,238,MAJOR CARDIOVASC PROCEDURES WITHOUT MCC
2009,239,AMPUTATION FOR CIRC SYS DISORDERS EXCEPT UPPER LIMB & TOE WITH MCC
2009,240,AMPUTATION FOR CIRC SYS DISORDERS EXCEPT UPPER LIMB & TOE WITH CC
2009,241,AMPUTATION FOR CIRC SYS DISORDERS EXCEPT UPPER LIMB & TOE WITHOUT CC/MCC
2009,242,PERMANENT CARDIAC PACEMAKER IMPLANT WITH MCC
2009,243,PERMANENT CARDIAC PACEMAKER IMPLANT WITH CC
2009,244,PERMANENT CARDIAC PACEMAKER IMPLANT WITHOUT CC/MCC
2009,245,AICD GENERATOR PROCEDURES
2009,246,PERC CARDIOVASC PROCEDURE WITH DRUG_ELUTING STENT WITH MCC OR 4+ VESSELS/STENTS
2009,247,PERC CARDIOVASC PROCEDURE WITH DRUG_ELUTING STENT WITHOUT MCC
2009,248,PERC CARDIOVASC PROCEDURE WITH NON_DRUG_ELUTING STENT WITH MCC OR 4+ VES/STENTS
2009,249,PERC CARDIOVASC PROCEDURE WITH NON_DRUG_ELUTING STENT WITHOUT MCC
2009,250,PERC CARDIOVASC PROCEDURE WITHOUT CORONARY ARTERY STENT WITH MCC
2009,251,PERC CARDIOVASC PROCEDURE WITHOUT CORONARY ARTERY STENT WITHOUT MCC
2009,252,OTHER VASCULAR PROCEDURES WITH MCC
2009,253,OTHER VASCULAR PROCEDURES WITH CC
2009,254,OTHER VASCULAR PROCEDURES WITHOUT CC/MCC
2009,255,UPPER LIMB & TOE AMPUTATION FOR CIRC SYSTEM DISORDERS WITH MCC
2009,256,UPPER LIMB & TOE AMPUTATION FOR CIRC SYSTEM DISORDERS WITH CC
2009,257,UPPER LIMB & TOE AMPUTATION FOR CIRC SYSTEM DISORDERS WITHOUT CC/MCC
2009,258,CARDIAC PACEMAKER DEVICE REPLACEMENT WITH MCC
2009,259,CARDIAC PACEMAKER DEVICE REPLACEMENT WITHOUT MCC
2009,260,CARDIAC PACEMAKER REVISION EXCEPT DEVICE REPLACEMENT WITH MCC
2009,261,CARDIAC PACEMAKER REVISION EXCEPT DEVICE REPLACEMENT WITH CC
2009,262,CARDIAC PACEMAKER REVISION EXCEPT DEVICE REPLACEMENT WITHOUT CC/MCC
2009,263,VEIN LIGATION & STRIPPING
2009,264,OTHER CIRCULATORY SYSTEM O.R. PROCEDURES
2009,265,AICD LEAD PROCEDURES
2009,280,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH MCC"
2009,281,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH CC"
2009,282,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITHOUT CC/MCC"
2009,283,"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITH MCC"
2009,284,"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITH CC"
2009,285,"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITHOUT CC/MCC"
2009,286,"CIRCULATORY DISORDERS EXCEPT AMI, WITH CARD CATH WITH MCC"
2009,287,"CIRCULATORY DISORDERS EXCEPT AMI, WITH CARD CATH WITHOUT MCC"
2009,288,ACUTE & SUBACUTE ENDOCARDITIS WITH MCC
2009,289,ACUTE & SUBACUTE ENDOCARDITIS WITH CC
2009,290,ACUTE & SUBACUTE ENDOCARDITIS WITHOUT CC/MCC
2009,291,HEART FAILURE & SHOCK WITH MCC
2009,292,HEART FAILURE & SHOCK WITH CC
2009,293,HEART FAILURE & SHOCK WITHOUT CC/MCC
2009,294,DEEP VEIN THROMBOPHLEBITIS WITH CC/MCC
2009,295,DEEP VEIN THROMBOPHLEBITIS WITHOUT CC/MCC
2009,296,"CARDIAC ARREST, UNEXPLAINED WITH MCC"
2009,297,"CARDIAC ARREST, UNEXPLAINED WITH CC"
2009,298,"CARDIAC ARREST, UNEXPLAINED WITHOUT CC/MCC"
2009,299,PERIPHERAL VASCULAR DISORDERS WITH MCC
2009,300,PERIPHERAL VASCULAR DISORDERS WITH CC
2009,301,PERIPHERAL VASCULAR DISORDERS WITHOUT CC/MCC
2009,302,ATHEROSCLEROSIS WITH MCC
2009,303,ATHEROSCLEROSIS WITHOUT MCC
2009,304,HYPERTENSION WITH MCC
2009,305,HYPERTENSION WITHOUT MCC
2009,306,CARDIAC CONGENITAL & VALVULAR DISORDERS WITH MCC
2009,307,CARDIAC CONGENITAL & VALVULAR DISORDERS WITHOUT MCC
2009,308,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS WITH MCC
2009,309,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS WITH CC
2009,310,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS WITHOUT CC/MCC
2009,311,ANGINA PECTORIS
2009,312,SYNCOPE & COLLAPSE
2009,313,CHEST PAIN
2009,314,OTHER CIRCULATORY SYSTEM DIAGNOSIS WITH MCC
2009,315,OTHER CIRCULATORY SYSTEM DIAGNOSIS WITH CC
2009,316,OTHER CIRCULATORY SYSTEM DIAGNOSIS WITHOUT CC/MCC
2009,981,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITH MCC
2009,982,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITH CC
2009,983,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITHOUT CC/MCC
2009,984,PROSTATIC O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITH MCC
2009,985,PROSTATIC O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITH CC
2009,986,PROSTATIC O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITHOUT CC/MCC
2009,987,NON_EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITH MCC
2009,988,NON_EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITH CC
2009,989,NON_EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITHOUT CC/MCC
2009,1,HEART TRANSPLANT OR IMPLANT OF HEART ASSIST SYSTEM WITH MCC
2009,2,HEART TRANSPLANT OR IMPLANT OF HEART ASSIST SYSTEM WITHOUT MCC
2009,3,"ECMO OR TRACH WITH MECH VENT 96+ HRS OR PRINC DIAGNOSIS EXCEPT FACE, MOUTH & NECK WITH MAJOR O.R."
2009,4,"TRACH WITH MECH VENT 96+ HRS OR PRINC DIAGNOSIS EXCEPT FACE, MOUTH & NECK WITHOUT MAJOR O.R."
2009,7,LUNG TRANSPLANT
2009,9,BONE MARROW TRANSPLANT
2009,215,OTHER HEART ASSIST SYSTEM IMPLANT
2009,216,CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROCEDURE WITH CARD CATH WITH MCC
2009,217,CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROCEDURE WITH CARD CATH WITH CC
2009,218,CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROCEDURE WITH CARD CATH WITHOUT CC/MCC
2009,219,CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROCEDURE WITHOUT CARD CATH WITH MCC
2009,220,CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROCEDURE WITHOUT CARD CATH WITH CC
2009,221,CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROCEDURE WITHOUT CARD CATH WITHOUT CC/MCC
2009,222,CARDIAC DEFIB IMPLANT WITH CARDIAC CATH WITH AMI/HF/SHOCK WITH MCC
2009,223,CARDIAC DEFIB IMPLANT WITH CARDIAC CATH WITH AMI/HF/SHOCK WITHOUT MCC
2009,224,CARDIAC DEFIB IMPLANT WITH CARDIAC CATH WITHOUT AMI/HF/SHOCK WITH MCC
2009,225,CARDIAC DEFIB IMPLANT WITH CARDIAC CATH WITHOUT AMI/HF/SHOCK WITHOUT MCC
2009,226,CARDIAC DEFIBRILLATOR IMPLANT WITHOUT CARDIAC CATH WITH MCC
2009,227,CARDIAC DEFIBRILLATOR IMPLANT WITHOUT CARDIAC CATH WITHOUT MCC
2009,228,OTHER CARDIOTHORACIC PROCEDURES WITH MCC
2009,229,OTHER CARDIOTHORACIC PROCEDURES WITH CC
2009,230,OTHER CARDIOTHORACIC PROCEDURES WITHOUT CC/MCC
2009,231,CORONARY BYPASS WITH PTCA WITH MCC
2009,232,CORONARY BYPASS WITH PTCA WITHOUT MCC
2009,233,CORONARY BYPASS WITH CARDIAC CATH WITH MCC
2009,234,CORONARY BYPASS WITH CARDIAC CATH WITHOUT MCC
2009,235,CORONARY BYPASS WITHOUT CARDIAC CATH WITH MCC
2009,236,CORONARY BYPASS WITHOUT CARDIAC CATH WITHOUT MCC
2009,237,MAJOR CARDIOVASC PROCEDURES WITH MCC OR THORACIC AORTIC ANEURYSM REPAIR
2009,238,MAJOR CARDIOVASC PROCEDURES WITHOUT MCC
2009,239,AMPUTATION FOR CIRC SYS DISORDERS EXCEPT UPPER LIMB & TOE WITH MCC
2009,240,AMPUTATION FOR CIRC SYS DISORDERS EXCEPT UPPER LIMB & TOE WITH CC
2009,241,AMPUTATION FOR CIRC SYS DISORDERS EXCEPT UPPER LIMB & TOE WITHOUT CC/MCC
2009,242,PERMANENT CARDIAC PACEMAKER IMPLANT WITH MCC
2009,243,PERMANENT CARDIAC PACEMAKER IMPLANT WITH CC
2009,244,PERMANENT CARDIAC PACEMAKER IMPLANT WITHOUT CC/MCC
2009,245,AICD GENERATOR PROCEDURES
2009,246,PERC CARDIOVASC PROCEDURE WITH DRUG_ELUTING STENT WITH MCC OR 4+ VESSELS/STENTS
2009,247,PERC CARDIOVASC PROCEDURE WITH DRUG_ELUTING STENT WITHOUT MCC
2009,248,PERC CARDIOVASC PROCEDURE WITH NON_DRUG_ELUTING STENT WITH MCC OR 4+ VES/STENTS
2009,249,PERC CARDIOVASC PROCEDURE WITH NON_DRUG_ELUTING STENT WITHOUT MCC
2009,250,PERC CARDIOVASC PROCEDURE WITHOUT CORONARY ARTERY STENT WITH MCC
2009,251,PERC CARDIOVASC PROCEDURE WITHOUT CORONARY ARTERY STENT WITHOUT MCC
2009,252,OTHER VASCULAR PROCEDURES WITH MCC
2009,253,OTHER VASCULAR PROCEDURES WITH CC
2009,254,OTHER VASCULAR PROCEDURES WITHOUT CC/MCC
2009,255,UPPER LIMB & TOE AMPUTATION FOR CIRC SYSTEM DISORDERS WITH MCC
2009,256,UPPER LIMB & TOE AMPUTATION FOR CIRC SYSTEM DISORDERS WITH CC
2009,257,UPPER LIMB & TOE AMPUTATION FOR CIRC SYSTEM DISORDERS WITHOUT CC/MCC
2009,258,CARDIAC PACEMAKER DEVICE REPLACEMENT WITH MCC
2009,259,CARDIAC PACEMAKER DEVICE REPLACEMENT WITHOUT MCC
2009,260,CARDIAC PACEMAKER REVISION EXCEPT DEVICE REPLACEMENT WITH MCC
2009,261,CARDIAC PACEMAKER REVISION EXCEPT DEVICE REPLACEMENT WITH CC
2009,262,CARDIAC PACEMAKER REVISION EXCEPT DEVICE REPLACEMENT WITHOUT CC/MCC
2009,263,VEIN LIGATION & STRIPPING
2009,264,OTHER CIRCULATORY SYSTEM O.R. PROCEDURES
2009,265,AICD LEAD PROCEDURES
2009,280,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH MCC"
2009,281,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH CC"
2009,282,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITHOUT CC/MCC"
2009,283,"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITH MCC"
2009,284,"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITH CC"
2009,285,"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITHOUT CC/MCC"
2009,286,"CIRCULATORY DISORDERS EXCEPT AMI, WITH CARD CATH WITH MCC"
2009,287,"CIRCULATORY DISORDERS EXCEPT AMI, WITH CARD CATH WITHOUT MCC"
2009,288,ACUTE & SUBACUTE ENDOCARDITIS WITH MCC
2009,289,ACUTE & SUBACUTE ENDOCARDITIS WITH CC
2009,290,ACUTE & SUBACUTE ENDOCARDITIS WITHOUT CC/MCC
2009,291,HEART FAILURE & SHOCK WITH MCC
2009,292,HEART FAILURE & SHOCK WITH CC
2009,293,HEART FAILURE & SHOCK WITHOUT CC/MCC
2009,294,DEEP VEIN THROMBOPHLEBITIS WITH CC/MCC
2009,295,DEEP VEIN THROMBOPHLEBITIS WITHOUT CC/MCC
2009,296,"CARDIAC ARREST, UNEXPLAINED WITH MCC"
2009,297,"CARDIAC ARREST, UNEXPLAINED WITH CC"
2009,298,"CARDIAC ARREST, UNEXPLAINED WITHOUT CC/MCC"
2009,299,PERIPHERAL VASCULAR DISORDERS WITH MCC
2009,300,PERIPHERAL VASCULAR DISORDERS WITH CC
2009,301,PERIPHERAL VASCULAR DISORDERS WITHOUT CC/MCC
2009,302,ATHEROSCLEROSIS WITH MCC
2009,303,ATHEROSCLEROSIS WITHOUT MCC
2009,304,HYPERTENSION WITH MCC
2009,305,HYPERTENSION WITHOUT MCC
2009,306,CARDIAC CONGENITAL & VALVULAR DISORDERS WITH MCC
2009,307,CARDIAC CONGENITAL & VALVULAR DISORDERS WITHOUT MCC
2009,308,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS WITH MCC
2009,309,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS WITH CC
2009,310,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS WITHOUT CC/MCC
2009,311,ANGINA PECTORIS
2009,312,SYNCOPE & COLLAPSE
2009,313,CHEST PAIN
2009,314,OTHER CIRCULATORY SYSTEM DIAGNOSIS WITH MCC
2009,315,OTHER CIRCULATORY SYSTEM DIAGNOSIS WITH CC
2009,316,OTHER CIRCULATORY SYSTEM DIAGNOSIS WITHOUT CC/MCC
2009,981,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS WITH MCC
2009,982,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS WITH CC
2009,983,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS WITHOUT CC/MCC
2009,984,PROSTATIC O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS WITH MCC
2009,985,PROSTATIC O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS WITH CC
2009,986,PROSTATIC O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS WITHOUT CC/MCC
2009,987,NON_EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS WITH MCC
2009,988,NON_EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS WITH CC
2009,989,NON_EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS WITHOUT CC/MCC
2009,1,HEART TRANSPLANT OR IMPLANT OF HEART ASSIST SYSTEM WITH MCC
2009,3,"ECMO OR TRACH WITH MECH VENT 96+ HRS OR PRINC DIAGNOSIS EXCEPT FACE, MOUTH & NECK WITH MAJOR O.R."
2009,4,"TRACH WITH MECH VENT 96+ HRS OR PRINC DIAGNOSIS EXCEPT FACE, MOUTH & NECK WITHOUT MAJOR O.R."
2009,5,LIVER TRANSPLANT WITH MCC OR INTESTINAL TRANSPLANT
2009,9,BONE MARROW TRANSPLANT
2009,326,"STOMACH, ESOPHAGEAL & DUODENAL PROCEDURE WITH MCC"
2009,327,"STOMACH, ESOPHAGEAL & DUODENAL PROCEDURE WITH CC"
2009,328,"STOMACH, ESOPHAGEAL & DUODENAL PROCEDURE WITHOUT CC/MCC"
2009,329,MAJOR SMALL & LARGE BOWEL PROCEDURES WITH MCC
2009,330,MAJOR SMALL & LARGE BOWEL PROCEDURES WITH CC
2009,331,MAJOR SMALL & LARGE BOWEL PROCEDURES WITHOUT CC/MCC
2009,332,RECTAL RESECTION WITH MCC
2009,333,RECTAL RESECTION WITH CC
2009,334,RECTAL RESECTION WITHOUT CC/MCC
2009,335,PERITONEAL ADHESIOLYSIS WITH MCC
2009,336,PERITONEAL ADHESIOLYSIS WITH CC
2009,337,PERITONEAL ADHESIOLYSIS WITHOUT CC/MCC
2009,338,APPENDECTOMY WITH COMPLICATED PRINCIPAL DIAGNOSIS  WITH MCC
2009,339,APPENDECTOMY WITH COMPLICATED PRINCIPAL DIAGNOSIS  WITH CC
2009,340,APPENDECTOMY WITH COMPLICATED PRINCIPAL DIAGNOSIS  WITHOUT CC/MCC
2009,341,APPENDECTOMY WITHOUT COMPLICATED PRINCIPAL DIAGNOSIS  WITH MCC
2009,342,APPENDECTOMY WITHOUT COMPLICATED PRINCIPAL DIAGNOSIS  WITH CC
2009,343,APPENDECTOMY WITHOUT COMPLICATED PRINCIPAL DIAGNOSIS  WITHOUT CC/MCC
2009,344,MINOR SMALL & LARGE BOWEL PROCEDURES WITH MCC
2009,345,MINOR SMALL & LARGE BOWEL PROCEDURES WITH CC
2009,346,MINOR SMALL & LARGE BOWEL PROCEDURES WITHOUT CC/MCC
2009,347,ANAL & STOMAL PROCEDURES WITH MCC
2009,348,ANAL & STOMAL PROCEDURES WITH CC
2009,349,ANAL & STOMAL PROCEDURES WITHOUT CC/MCC
2009,350,INGUINAL & FEMORAL HERNIA PROCEDURES WITH MCC
2009,351,INGUINAL & FEMORAL HERNIA PROCEDURES WITH CC
2009,352,INGUINAL & FEMORAL HERNIA PROCEDURES WITHOUT CC/MCC
2009,353,HERNIA PROCEDURES EXCEPT INGUINAL & FEMORAL WITH MCC
2009,354,HERNIA PROCEDURES EXCEPT INGUINAL & FEMORAL WITH CC
2009,355,HERNIA PROCEDURES EXCEPT INGUINAL & FEMORAL WITHOUT CC/MCC
2009,356,OTHER DIGESTIVE SYSTEM O.R. PROCEDURES WITH MCC
2009,357,OTHER DIGESTIVE SYSTEM O.R. PROCEDURES WITH CC
2009,358,OTHER DIGESTIVE SYSTEM O.R. PROCEDURES WITHOUT CC/MCC
2009,368,MAJOR ESOPHAGEAL DISORDERS WITH MCC
2009,369,MAJOR ESOPHAGEAL DISORDERS WITH CC
2009,370,MAJOR ESOPHAGEAL DISORDERS WITHOUT CC/MCC
2009,371,MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS WITH MCC
2009,372,MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS WITH CC
