msdrg_year,msdrg,msdrg_name
2010,987,NON_EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS WITH MCC
2010,988,NON_EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS WITH CC
2010,989,NON_EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS WITHOUT CC/MCC
2010,1,HEART TRANSPLANT OR IMPLANT OF HEART ASSIST SYSTEM W MCC
2010,3,"ECMO OR TRACH W MV 96+ HRS OR PDX EXC FACE, MOUTH & NECK W MAJ O.R."
2010,4,"TRACH W MV 96+ HRS OR PDX EXC FACE, MOUTH & NECK W/O MAJ O.R."
2010,7,LUNG TRANSPLANT
2010,11,"TRACHEOSTOMY FOR FACE,MOUTH & NECK DIAGNOSES W MCC"
2010,12,"TRACHEOSTOMY FOR FACE,MOUTH & NECK DIAGNOSES W CC"
2010,13,"TRACHEOSTOMY FOR FACE,MOUTH & NECK DIAGNOSES W/O CC/MCC"
2010,15,AUTOLOGOUS BONE MARROW TRANSPLANT
2010,163,MAJOR CHEST PROCEDURES W MCC
2010,164,MAJOR CHEST PROCEDURES W CC
2010,165,MAJOR CHEST PROCEDURES W/O CC/MCC
2010,166,OTHER RESP SYSTEM O.R. PROCEDURES W MCC
2010,167,OTHER RESP SYSTEM O.R. PROCEDURES W CC
2010,168,OTHER RESP SYSTEM O.R. PROCEDURES W/O CC/MCC
2010,175,PULMONARY EMBOLISM W MCC
2010,176,PULMONARY EMBOLISM W/O MCC
2010,177,RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC
2010,178,RESPIRATORY INFECTIONS & INFLAMMATIONS W CC
2010,179,RESPIRATORY INFECTIONS & INFLAMMATIONS W/O CC/MCC
2010,180,RESPIRATORY NEOPLASMS W MCC
2010,181,RESPIRATORY NEOPLASMS W CC
2010,182,RESPIRATORY NEOPLASMS W/O CC/MCC
2010,183,MAJOR CHEST TRAUMA W MCC
2010,184,MAJOR CHEST TRAUMA W CC
2010,185,MAJOR CHEST TRAUMA W/O CC/MCC
2010,186,PLEURAL EFFUSION W MCC
2010,187,PLEURAL EFFUSION W CC
2010,188,PLEURAL EFFUSION W/O CC/MCC
2010,189,PULMONARY EDEMA & RESPIRATORY FAILURE
2010,190,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC
2010,191,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC
2010,192,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC
2010,193,SIMPLE PNEUMONIA & PLEURISY W MCC
2010,194,SIMPLE PNEUMONIA & PLEURISY W CC
2010,195,SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC
2010,196,INTERSTITIAL LUNG DISEASE W MCC
2010,197,INTERSTITIAL LUNG DISEASE W CC
2010,198,INTERSTITIAL LUNG DISEASE W/O CC/MCC
2010,199,PNEUMOTHORAX W MCC
2010,200,PNEUMOTHORAX W CC
2010,201,PNEUMOTHORAX W/O CC/MCC
2010,202,BRONCHITIS & ASTHMA W CC/MCC
2010,203,BRONCHITIS & ASTHMA W/O CC/MCC
2010,204,RESPIRATORY SIGNS & SYMPTOMS
2010,205,OTHER RESPIRATORY SYSTEM DIAGNOSES W MCC
2010,206,OTHER RESPIRATORY SYSTEM DIAGNOSES W/O MCC
2010,207,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS
2010,208,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS
2010,981,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W MCC
2010,982,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W CC
2010,983,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W/O CC/MCC
2010,984,PROSTATIC O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W MCC
2010,986,PROSTATIC O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W/O CC/MCC
2010,987,NON_EXTENSIVE O.R. PROC UNRELATED TO PRINCIPAL DIAGNOSIS W MCC
2010,988,NON_EXTENSIVE O.R. PROC UNRELATED TO PRINCIPAL DIAGNOSIS W CC
2010,989,NON_EXTENSIVE O.R. PROC UNRELATED TO PRINCIPAL DIAGNOSIS W/O CC/MCC
2010,1,HEART TRANSPLANT OR IMPLANT OF HEART ASSIST SYSTEM WITH MCC
2010,2,HEART TRANSPLANT OR IMPLANT OF HEART ASSIST SYSTEM WITHOUT MCC
2010,3,"ECMO OR TRACH WITH MECH VENT 96+ HRS OR PRINC DIAGNOSIS EXCEPT FACE, MOUTH & NECK WITH MAJOR O.R."
2010,4,"TRACH WITH MECH VENT 96+ HRS OR PRINC DIAGNOSIS EXCEPT FACE, MOUTH & NECK WITHOUT MAJOR O.R."
2010,5,LIVER TRANSPLANT WITH MCC OR INTESTINAL TRANSPLANT
2010,9,BONE MARROW TRANSPLANT
2010,215,OTHER HEART ASSIST SYSTEM IMPLANT
2010,216,CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROCEDURE WITH CARD CATH WITH MCC
2010,217,CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROCEDURE WITH CARD CATH WITH CC
2010,218,CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROCEDURE WITH CARD CATH WITHOUT CC/MCC
2010,219,CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROCEDURE WITHOUT CARD CATH WITH MCC
2010,220,CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROCEDURE WITHOUT CARD CATH WITH CC
2010,221,CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROCEDURE WITHOUT CARD CATH WITHOUT CC/MCC
2010,222,CARDIAC DEFIB IMPLANT WITH CARDIAC CATH WITH AMI/HF/SHOCK WITH MCC
2010,223,CARDIAC DEFIB IMPLANT WITH CARDIAC CATH WITH AMI/HF/SHOCK WITHOUT MCC
2010,224,CARDIAC DEFIB IMPLANT WITH CARDIAC CATH WITHOUT AMI/HF/SHOCK WITH MCC
2010,225,CARDIAC DEFIB IMPLANT WITH CARDIAC CATH WITHOUT AMI/HF/SHOCK WITHOUT MCC
2010,226,CARDIAC DEFIBRILLATOR IMPLANT WITHOUT CARDIAC CATH WITH MCC
2010,227,CARDIAC DEFIBRILLATOR IMPLANT WITHOUT CARDIAC CATH WITHOUT MCC
2010,228,OTHER CARDIOTHORACIC PROCEDURES WITH MCC
2010,229,OTHER CARDIOTHORACIC PROCEDURES WITH CC
2010,230,OTHER CARDIOTHORACIC PROCEDURES WITHOUT CC/MCC
2010,231,CORONARY BYPASS WITH PTCA WITH MCC
2010,232,CORONARY BYPASS WITH PTCA WITHOUT MCC
2010,233,CORONARY BYPASS WITH CARDIAC CATH WITH MCC
2010,234,CORONARY BYPASS WITH CARDIAC CATH WITHOUT MCC
2010,235,CORONARY BYPASS WITHOUT CARDIAC CATH WITH MCC
2010,236,CORONARY BYPASS WITHOUT CARDIAC CATH WITHOUT MCC
2010,237,MAJOR CARDIOVASC PROCEDURES WITH MCC OR THORACIC AORTIC ANEURYSM REPAIR
2010,238,MAJOR CARDIOVASC PROCEDURES WITHOUT MCC
2010,239,AMPUTATION FOR CIRC SYS DISORDERS EXCEPT UPPER LIMB & TOE WITH MCC
2010,240,AMPUTATION FOR CIRC SYS DISORDERS EXCEPT UPPER LIMB & TOE WITH CC
2010,241,AMPUTATION FOR CIRC SYS DISORDERS EXCEPT UPPER LIMB & TOE WITHOUT CC/MCC
2010,242,PERMANENT CARDIAC PACEMAKER IMPLANT WITH MCC
2010,243,PERMANENT CARDIAC PACEMAKER IMPLANT WITH CC
2010,244,PERMANENT CARDIAC PACEMAKER IMPLANT WITHOUT CC/MCC
2010,245,AICD GENERATOR PROCEDURES
2010,246,PERC CARDIOVASC PROCEDURE WITH DRUG_ELUTING STENT WITH MCC OR 4+ VESSELS/STENTS
2010,247,PERC CARDIOVASC PROCEDURE WITH DRUG_ELUTING STENT WITHOUT MCC
2010,248,PERC CARDIOVASC PROCEDURE WITH NON_DRUG_ELUTING STENT WITH MCC OR 4+ VES/STENTS
2010,249,PERC CARDIOVASC PROCEDURE WITH NON_DRUG_ELUTING STENT WITHOUT MCC
2010,250,PERC CARDIOVASC PROCEDURE WITHOUT CORONARY ARTERY STENT WITH MCC
2010,251,PERC CARDIOVASC PROCEDURE WITHOUT CORONARY ARTERY STENT WITHOUT MCC
2010,252,OTHER VASCULAR PROCEDURES WITH MCC
2010,253,OTHER VASCULAR PROCEDURES WITH CC
2010,254,OTHER VASCULAR PROCEDURES WITHOUT CC/MCC
2010,255,UPPER LIMB & TOE AMPUTATION FOR CIRC SYSTEM DISORDERS WITH MCC
2010,256,UPPER LIMB & TOE AMPUTATION FOR CIRC SYSTEM DISORDERS WITH CC
2010,257,UPPER LIMB & TOE AMPUTATION FOR CIRC SYSTEM DISORDERS WITHOUT CC/MCC
2010,258,CARDIAC PACEMAKER DEVICE REPLACEMENT WITH MCC
2010,259,CARDIAC PACEMAKER DEVICE REPLACEMENT WITHOUT MCC
2010,260,CARDIAC PACEMAKER REVISION EXCEPT DEVICE REPLACEMENT WITH MCC
2010,261,CARDIAC PACEMAKER REVISION EXCEPT DEVICE REPLACEMENT WITH CC
2010,262,CARDIAC PACEMAKER REVISION EXCEPT DEVICE REPLACEMENT WITHOUT CC/MCC
2010,263,VEIN LIGATION & STRIPPING
2010,264,OTHER CIRCULATORY SYSTEM O.R. PROCEDURES
2010,265,AICD LEAD PROCEDURES
2010,280,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH MCC"
2010,281,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH CC"
2010,282,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITHOUT CC/MCC"
2010,283,"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITH MCC"
2010,284,"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITH CC"
2010,285,"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITHOUT CC/MCC"
2010,286,"CIRCULATORY DISORDERS EXCEPT AMI, WITH CARD CATH WITH MCC"
2010,287,"CIRCULATORY DISORDERS EXCEPT AMI, WITH CARD CATH WITHOUT MCC"
2010,288,ACUTE & SUBACUTE ENDOCARDITIS WITH MCC
2010,289,ACUTE & SUBACUTE ENDOCARDITIS WITH CC
2010,290,ACUTE & SUBACUTE ENDOCARDITIS WITHOUT CC/MCC
2010,291,HEART FAILURE & SHOCK WITH MCC
2010,292,HEART FAILURE & SHOCK WITH CC
2010,293,HEART FAILURE & SHOCK WITHOUT CC/MCC
2010,294,DEEP VEIN THROMBOPHLEBITIS WITH CC/MCC
2010,295,DEEP VEIN THROMBOPHLEBITIS WITHOUT CC/MCC
2010,296,"CARDIAC ARREST, UNEXPLAINED WITH MCC"
2010,297,"CARDIAC ARREST, UNEXPLAINED WITH CC"
2010,298,"CARDIAC ARREST, UNEXPLAINED WITHOUT CC/MCC"
2010,299,PERIPHERAL VASCULAR DISORDERS WITH MCC
2010,300,PERIPHERAL VASCULAR DISORDERS WITH CC
2010,301,PERIPHERAL VASCULAR DISORDERS WITHOUT CC/MCC
2010,302,ATHEROSCLEROSIS WITH MCC
2010,303,ATHEROSCLEROSIS WITHOUT MCC
2010,304,HYPERTENSION WITH MCC
2010,305,HYPERTENSION WITHOUT MCC
2010,306,CARDIAC CONGENITAL & VALVULAR DISORDERS WITH MCC
2010,307,CARDIAC CONGENITAL & VALVULAR DISORDERS WITHOUT MCC
2010,308,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS WITH MCC
2010,309,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS WITH CC
2010,310,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS WITHOUT CC/MCC
2010,311,ANGINA PECTORIS
2010,312,SYNCOPE & COLLAPSE
2010,313,CHEST PAIN
2010,314,OTHER CIRCULATORY SYSTEM DIAGNOSIS WITH MCC
2010,315,OTHER CIRCULATORY SYSTEM DIAGNOSIS WITH CC
2010,316,OTHER CIRCULATORY SYSTEM DIAGNOSIS WITHOUT CC/MCC
2010,981,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS WITH MCC
2010,982,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS WITH CC
2010,983,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS WITHOUT CC/MCC
2010,984,PROSTATIC O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS WITH MCC
2010,985,PROSTATIC O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS WITH CC
2010,986,PROSTATIC O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS WITHOUT CC/MCC
2010,987,NON_EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS WITH MCC
2010,988,NON_EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS WITH CC
2010,989,NON_EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS WITHOUT CC/MCC
2010,1,HEART TRANSPLANT OR IMPLANT OF HEART ASSIST SYSTEM W MCC
2010,2,HEART TRANSPLANT OR IMPLANT OF HEART ASSIST SYSTEM W/O MCC
2010,3,"ECMO OR TRACH W MV 96+ HRS OR PDX EXC FACE, MOUTH & NECK W MAJ O.R."
2010,4,"TRACH W MV 96+ HRS OR PDX EXC FACE, MOUTH & NECK W/O MAJ O.R."
2010,5,LIVER TRANSPLANT W MCC OR INTESTINAL TRANSPLANT
2010,13,"TRACHEOSTOMY FOR FACE,MOUTH & NECK DIAGNOSES W/O CC/MCC"
2010,14,ALLOGENEIC BONE MARROW TRANSPLANT
2010,215,OTHER HEART ASSIST SYSTEM IMPLANT
2010,216,CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROC W CARD CATH W MCC
2010,217,CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROC W CARD CATH W CC
2010,218,CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROC W CARD CATH W/O CC/MCC
2010,219,CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROC W/O CARD CATH W MCC
2010,220,CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROC W/O CARD CATH W CC
2010,221,CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROC W/O CARD CATH W/O CC/MCC
2010,222,CARDIAC DEFIB IMPLANT W CARDIAC CATH W AMI/HF/SHOCK W MCC
2010,223,CARDIAC DEFIB IMPLANT W CARDIAC CATH W AMI/HF/SHOCK W/O MCC
2010,224,CARDIAC DEFIB IMPLANT W CARDIAC CATH W/O AMI/HF/SHOCK W MCC
2010,225,CARDIAC DEFIB IMPLANT W CARDIAC CATH W/O AMI/HF/SHOCK W/O MCC
2010,226,CARDIAC DEFIBRILLATOR IMPLANT W/O CARDIAC CATH W MCC
2010,227,CARDIAC DEFIBRILLATOR IMPLANT W/O CARDIAC CATH W/O MCC
2010,228,OTHER CARDIOTHORACIC PROCEDURES W MCC
2010,229,OTHER CARDIOTHORACIC PROCEDURES W CC
2010,230,OTHER CARDIOTHORACIC PROCEDURES W/O CC/MCC
2010,231,CORONARY BYPASS W PTCA W MCC
2010,232,CORONARY BYPASS W PTCA W/O MCC
2010,233,CORONARY BYPASS W CARDIAC CATH W MCC
2010,234,CORONARY BYPASS W CARDIAC CATH W/O MCC
2010,235,CORONARY BYPASS W/O CARDIAC CATH W MCC
2010,236,CORONARY BYPASS W/O CARDIAC CATH W/O MCC
2010,237,MAJOR CARDIOVASC PROCEDURES W MCC OR THORACIC AORTIC ANEURYSM REPAIR
2010,238,MAJOR CARDIOVASC PROCEDURES W/O MCC
2010,239,AMPUTATION FOR CIRC SYS DISORDERS EXC UPPER LIMB & TOE W MCC
2010,240,AMPUTATION FOR CIRC SYS DISORDERS EXC UPPER LIMB & TOE W CC
2010,241,AMPUTATION FOR CIRC SYS DISORDERS EXC UPPER LIMB & TOE W/O CC/MCC
2010,242,PERMANENT CARDIAC PACEMAKER IMPLANT W MCC
2010,243,PERMANENT CARDIAC PACEMAKER IMPLANT W CC
2010,244,PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC
2010,245,AICD GENERATOR PROCEDURES
2010,246,PERC CARDIOVASC PROC W DRUG_ELUTING STENT W MCC OR 4+ VESSELS/STENTS
2010,247,PERC CARDIOVASC PROC W DRUG_ELUTING STENT W/O MCC
2010,248,PERC CARDIOVASC PROC W NON_DRUG_ELUTING STENT W MCC OR 4+ VES/STENTS
2010,249,PERC CARDIOVASC PROC W NON_DRUG_ELUTING STENT W/O MCC
2010,250,PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W MCC
2010,251,PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC
2010,252,OTHER VASCULAR PROCEDURES W MCC
2010,253,OTHER VASCULAR PROCEDURES W CC
2010,254,OTHER VASCULAR PROCEDURES W/O CC/MCC
2010,255,UPPER LIMB & TOE AMPUTATION FOR CIRC SYSTEM DISORDERS W MCC
2010,256,UPPER LIMB & TOE AMPUTATION FOR CIRC SYSTEM DISORDERS W CC
2010,257,UPPER LIMB & TOE AMPUTATION FOR CIRC SYSTEM DISORDERS W/O CC/MCC
2010,258,CARDIAC PACEMAKER DEVICE REPLACEMENT W MCC
2010,259,CARDIAC PACEMAKER DEVICE REPLACEMENT W/O MCC
2010,260,CARDIAC PACEMAKER REVISION EXCEPT DEVICE REPLACEMENT W MCC
2010,261,CARDIAC PACEMAKER REVISION EXCEPT DEVICE REPLACEMENT W CC
2010,262,CARDIAC PACEMAKER REVISION EXCEPT DEVICE REPLACEMENT W/O CC/MCC
2010,263,VEIN LIGATION & STRIPPING
2010,264,OTHER CIRCULATORY SYSTEM O.R. PROCEDURES
2010,265,AICD LEAD PROCEDURES
2010,280,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC"
2010,281,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC"
2010,282,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W/O CC/MCC"
2010,283,"ACUTE MYOCARDIAL INFARCTION, EXPIRED W MCC"
2010,284,"ACUTE MYOCARDIAL INFARCTION, EXPIRED W CC"
2010,285,"ACUTE MYOCARDIAL INFARCTION, EXPIRED W/O CC/MCC"
2010,286,"CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W MCC"
2010,287,"CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC"
2010,288,ACUTE & SUBACUTE ENDOCARDITIS W MCC
2010,289,ACUTE & SUBACUTE ENDOCARDITIS W CC
2010,290,ACUTE & SUBACUTE ENDOCARDITIS W/O CC/MCC
2010,291,HEART FAILURE & SHOCK W MCC
2010,292,HEART FAILURE & SHOCK W CC
2010,293,HEART FAILURE & SHOCK W/O CC/MCC
2010,294,DEEP VEIN THROMBOPHLEBITIS W CC/MCC
2010,295,DEEP VEIN THROMBOPHLEBITIS W/O CC/MCC
2010,296,"CARDIAC ARREST, UNEXPLAINED W MCC"
2010,297,"CARDIAC ARREST, UNEXPLAINED W CC"
2010,298,"CARDIAC ARREST, UNEXPLAINED W/O CC/MCC"
2010,299,PERIPHERAL VASCULAR DISORDERS W MCC
2010,300,PERIPHERAL VASCULAR DISORDERS W CC
2010,301,PERIPHERAL VASCULAR DISORDERS W/O CC/MCC
2010,302,ATHEROSCLEROSIS W MCC
2010,303,ATHEROSCLEROSIS W/O MCC
2010,304,HYPERTENSION W MCC
2010,305,HYPERTENSION W/O MCC
2010,306,CARDIAC CONGENITAL & VALVULAR DISORDERS W MCC
2010,307,CARDIAC CONGENITAL & VALVULAR DISORDERS W/O MCC
2010,308,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC
2010,309,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC
2010,310,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC
2010,311,ANGINA PECTORIS
2010,312,SYNCOPE & COLLAPSE
2010,313,CHEST PAIN
2010,314,OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC
2010,315,OTHER CIRCULATORY SYSTEM DIAGNOSES W CC
2010,316,OTHER CIRCULATORY SYSTEM DIAGNOSES W/O CC/MCC
2010,981,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W MCC
2010,982,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W CC
2010,983,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W/O CC/MCC
2010,984,PROSTATIC O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W MCC
2010,985,PROSTATIC O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W CC
2010,986,PROSTATIC O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W/O CC/MCC
2010,987,NON_EXTENSIVE O.R. PROC UNRELATED TO PRINCIPAL DIAGNOSIS W MCC
2010,988,NON_EXTENSIVE O.R. PROC UNRELATED TO PRINCIPAL DIAGNOSIS W CC
2010,989,NON_EXTENSIVE O.R. PROC UNRELATED TO PRINCIPAL DIAGNOSIS W/O CC/MCC
2010,1,HEART TRANSPLANT OR IMPLANT OF HEART ASSIST SYSTEM WITH MCC
2010,3,"ECMO OR TRACH WITH MECH VENT 96+ HRS OR PRINC DIAGNOSIS EXCEPT FACE, MOUTH & NECK WITH MAJOR O.R."
2010,4,"TRACH WITH MECH VENT 96+ HRS OR PRINC DIAGNOSIS EXCEPT FACE, MOUTH & NECK WITHOUT MAJOR O.R."
2010,5,LIVER TRANSPLANT WITH MCC OR INTESTINAL TRANSPLANT
2010,7,LUNG TRANSPLANT
2010,9,BONE MARROW TRANSPLANT
2010,11,"TRACHEOSTOMY FOR FACE,MOUTH & NECK DIAGNOSIS WITH MCC"
2010,12,"TRACHEOSTOMY FOR FACE,MOUTH & NECK DIAGNOSIS WITH CC"
2010,326,"STOMACH, ESOPHAGEAL & DUODENAL PROCEDURE WITH MCC"
2010,327,"STOMACH, ESOPHAGEAL & DUODENAL PROCEDURE WITH CC"
2010,328,"STOMACH, ESOPHAGEAL & DUODENAL PROCEDURE WITHOUT CC/MCC"
2010,329,MAJOR SMALL & LARGE BOWEL PROCEDURES WITH MCC
2010,330,MAJOR SMALL & LARGE BOWEL PROCEDURES WITH CC
2010,331,MAJOR SMALL & LARGE BOWEL PROCEDURES WITHOUT CC/MCC
2010,332,RECTAL RESECTION WITH MCC
2010,333,RECTAL RESECTION WITH CC
2010,334,RECTAL RESECTION WITHOUT CC/MCC
2010,335,PERITONEAL ADHESIOLYSIS WITH MCC
2010,336,PERITONEAL ADHESIOLYSIS WITH CC
2010,337,PERITONEAL ADHESIOLYSIS WITHOUT CC/MCC
2010,338,APPENDECTOMY WITH COMPLICATED PRINCIPAL DIAGNOSIS WITH MCC
2010,339,APPENDECTOMY WITH COMPLICATED PRINCIPAL DIAGNOSIS WITH CC
2010,340,APPENDECTOMY WITH COMPLICATED PRINCIPAL DIAGNOSIS WITHOUT CC/MCC
2010,341,APPENDECTOMY WITHOUT COMPLICATED PRINCIPAL DIAGNOSIS WITH MCC
2010,342,APPENDECTOMY WITHOUT COMPLICATED PRINCIPAL DIAGNOSIS WITH CC
2010,343,APPENDECTOMY WITHOUT COMPLICATED PRINCIPAL DIAGNOSIS WITHOUT CC/MCC
2010,344,MINOR SMALL & LARGE BOWEL PROCEDURES WITH MCC
2010,345,MINOR SMALL & LARGE BOWEL PROCEDURES WITH CC
2010,346,MINOR SMALL & LARGE BOWEL PROCEDURES WITHOUT CC/MCC
2010,347,ANAL & STOMAL PROCEDURES WITH MCC
2010,348,ANAL & STOMAL PROCEDURES WITH CC
2010,349,ANAL & STOMAL PROCEDURES WITHOUT CC/MCC
2010,350,INGUINAL & FEMORAL HERNIA PROCEDURES WITH MCC
2010,351,INGUINAL & FEMORAL HERNIA PROCEDURES WITH CC
2010,352,INGUINAL & FEMORAL HERNIA PROCEDURES WITHOUT CC/MCC
2010,353,HERNIA PROCEDURES EXCEPT INGUINAL & FEMORAL WITH MCC
2010,354,HERNIA PROCEDURES EXCEPT INGUINAL & FEMORAL WITH CC
2010,355,HERNIA PROCEDURES EXCEPT INGUINAL & FEMORAL WITHOUT CC/MCC
2010,356,OTHER DIGESTIVE SYSTEM O.R. PROCEDURES WITH MCC
2010,357,OTHER DIGESTIVE SYSTEM O.R. PROCEDURES WITH CC
2010,358,OTHER DIGESTIVE SYSTEM O.R. PROCEDURES WITHOUT CC/MCC
2010,368,MAJOR ESOPHAGEAL DISORDERS WITH MCC
2010,369,MAJOR ESOPHAGEAL DISORDERS WITH CC
2010,370,MAJOR ESOPHAGEAL DISORDERS WITHOUT CC/MCC
2010,371,MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS WITH MCC
2010,372,MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS WITH CC
2010,373,MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS WITHOUT CC/MCC
2010,374,DIGESTIVE MALIGNANCY WITH MCC
2010,375,DIGESTIVE MALIGNANCY WITH CC
2010,376,DIGESTIVE MALIGNANCY WITHOUT CC/MCC
2010,377,G.I. HEMORRHAGE WITH MCC
2010,378,G.I. HEMORRHAGE WITH CC
2010,379,G.I. HEMORRHAGE WITHOUT CC/MCC
2010,380,COMPLICATED PEPTIC ULCER WITH MCC
2010,381,COMPLICATED PEPTIC ULCER WITH CC
2010,382,COMPLICATED PEPTIC ULCER WITHOUT CC/MCC
2010,383,UNCOMPLICATED PEPTIC ULCER WITH MCC
2010,384,UNCOMPLICATED PEPTIC ULCER WITHOUT MCC
2010,385,INFLAMMATORY BOWEL DISEASE WITH MCC
2010,386,INFLAMMATORY BOWEL DISEASE WITH CC
2010,387,INFLAMMATORY BOWEL DISEASE WITHOUT CC/MCC
2010,388,G.I. OBSTRUCTION WITH MCC
2010,389,G.I. OBSTRUCTION WITH CC
2010,390,G.I. OBSTRUCTION WITHOUT CC/MCC
2010,391,"ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS WITH MCC"
2010,392,"ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS WITHOUT MCC"
2010,393,OTHER DIGESTIVE SYSTEM DIAGNOSIS WITH MCC
2010,394,OTHER DIGESTIVE SYSTEM DIAGNOSIS WITH CC
2010,395,OTHER DIGESTIVE SYSTEM DIAGNOSIS WITHOUT CC/MCC
2010,981,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS WITH MCC
2010,982,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS WITH CC
2010,983,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS WITHOUT CC/MCC
2010,984,PROSTATIC O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS WITH MCC
2010,985,PROSTATIC O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS WITH CC
2010,986,PROSTATIC O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS WITHOUT CC/MCC
2010,987,NON_EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS WITH MCC
2010,988,NON_EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS WITH CC
